trip_id,arrival_time,departure_time,stop_id,stop_sequence
TRIP_MTC_29C_0_0407,08:20:00,08:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0407,08:35:00,08:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0407,08:45:00,08:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0408,08:00:00,08:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0408,08:15:00,08:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0408,08:25:00,08:25:00,ST_LIC,3
TRIP_MTC_29C_0_0408,08:35:00,08:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0408,08:50:00,08:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0408,09:00:00,09:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0409,08:15:00,08:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0409,08:30:00,08:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0409,08:40:00,08:40:00,ST_LIC,3
TRIP_MTC_29C_0_0409,08:50:00,08:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0409,09:05:00,09:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0409,09:15:00,09:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0410,08:30:00,08:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0410,08:45:00,08:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0410,08:55:00,08:55:00,ST_LIC,3
TRIP_MTC_29C_0_0410,09:05:00,09:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0410,09:20:00,09:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0410,09:30:00,09:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0411,08:45:00,08:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0411,09:00:00,09:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0411,09:10:00,09:10:00,ST_LIC,3
TRIP_MTC_29C_0_0411,09:20:00,09:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0411,09:35:00,09:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0411,09:45:00,09:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0412,09:00:00,09:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0412,09:15:00,09:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0412,09:25:00,09:25:00,ST_LIC,3
TRIP_MTC_29C_0_0412,09:35:00,09:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0412,09:50:00,09:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0412,10:00:00,10:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0413,09:15:00,09:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0413,09:30:00,09:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0413,09:40:00,09:40:00,ST_LIC,3
TRIP_MTC_29C_0_0413,09:50:00,09:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0413,10:05:00,10:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0413,10:15:00,10:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0414,09:30:00,09:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0414,09:45:00,09:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0414,09:55:00,09:55:00,ST_LIC,3
TRIP_MTC_29C_0_0414,10:05:00,10:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0414,10:20:00,10:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0414,10:30:00,10:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0415,09:45:00,09:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0415,10:00:00,10:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0415,10:10:00,10:10:00,ST_LIC,3
TRIP_MTC_29C_0_0415,10:20:00,10:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0415,10:35:00,10:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0415,10:45:00,10:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0416,10:00:00,10:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0416,10:15:00,10:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0416,10:25:00,10:25:00,ST_LIC,3
TRIP_MTC_29C_0_0416,10:35:00,10:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0416,10:50:00,10:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0416,11:00:00,11:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0417,10:15:00,10:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0417,10:30:00,10:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0417,10:40:00,10:40:00,ST_LIC,3
TRIP_MTC_29C_0_0417,10:50:00,10:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0417,11:05:00,11:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0417,11:15:00,11:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0418,10:30:00,10:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0418,10:45:00,10:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0418,10:55:00,10:55:00,ST_LIC,3
TRIP_MTC_29C_0_0418,11:05:00,11:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0418,11:20:00,11:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0418,11:30:00,11:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0419,10:45:00,10:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0419,11:00:00,11:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0419,11:10:00,11:10:00,ST_LIC,3
TRIP_MTC_29C_0_0419,11:20:00,11:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0419,11:35:00,11:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0419,11:45:00,11:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0420,11:00:00,11:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0420,11:15:00,11:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0420,11:25:00,11:25:00,ST_LIC,3
TRIP_MTC_29C_0_0420,11:35:00,11:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0420,11:50:00,11:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0420,12:00:00,12:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0421,11:15:00,11:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0421,11:30:00,11:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0421,11:40:00,11:40:00,ST_LIC,3
TRIP_MTC_29C_0_0421,11:50:00,11:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0421,12:05:00,12:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0421,12:15:00,12:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0422,11:30:00,11:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0422,11:45:00,11:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0422,11:55:00,11:55:00,ST_LIC,3
TRIP_MTC_29C_0_0422,12:05:00,12:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0422,12:20:00,12:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0422,12:30:00,12:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0423,11:45:00,11:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0423,12:00:00,12:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0423,12:10:00,12:10:00,ST_LIC,3
TRIP_MTC_29C_0_0423,12:20:00,12:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0423,12:35:00,12:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0423,12:45:00,12:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0424,12:00:00,12:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0424,12:15:00,12:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0424,12:25:00,12:25:00,ST_LIC,3
TRIP_MTC_29C_0_0424,12:35:00,12:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0424,12:50:00,12:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0424,13:00:00,13:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0425,12:15:00,12:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0425,12:30:00,12:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0425,12:40:00,12:40:00,ST_LIC,3
TRIP_MTC_29C_0_0425,12:50:00,12:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0425,13:05:00,13:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0425,13:15:00,13:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0426,12:30:00,12:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0426,12:45:00,12:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0426,12:55:00,12:55:00,ST_LIC,3
TRIP_MTC_29C_0_0426,13:05:00,13:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0426,13:20:00,13:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0426,13:30:00,13:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0427,12:45:00,12:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0427,13:00:00,13:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0427,13:10:00,13:10:00,ST_LIC,3
TRIP_MTC_29C_0_0427,13:20:00,13:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0427,13:35:00,13:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0427,13:45:00,13:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0428,13:00:00,13:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0428,13:15:00,13:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0428,13:25:00,13:25:00,ST_LIC,3
TRIP_MTC_29C_0_0428,13:35:00,13:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0428,13:50:00,13:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0428,14:00:00,14:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0429,13:15:00,13:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0429,13:30:00,13:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0429,13:40:00,13:40:00,ST_LIC,3
TRIP_MTC_29C_0_0429,13:50:00,13:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0429,14:05:00,14:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0429,14:15:00,14:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0430,13:30:00,13:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0430,13:45:00,13:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0430,13:55:00,13:55:00,ST_LIC,3
TRIP_MTC_29C_0_0430,14:05:00,14:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0430,14:20:00,14:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0430,14:30:00,14:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0431,13:45:00,13:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0431,14:00:00,14:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0431,14:10:00,14:10:00,ST_LIC,3
TRIP_MTC_29C_0_0431,14:20:00,14:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0431,14:35:00,14:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0431,14:45:00,14:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0432,14:00:00,14:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0432,14:15:00,14:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0432,14:25:00,14:25:00,ST_LIC,3
TRIP_MTC_29C_0_0432,14:35:00,14:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0432,14:50:00,14:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0432,15:00:00,15:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0433,14:15:00,14:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0433,14:30:00,14:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0433,14:40:00,14:40:00,ST_LIC,3
TRIP_MTC_29C_0_0433,14:50:00,14:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0433,15:05:00,15:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0433,15:15:00,15:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0434,14:30:00,14:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0434,14:45:00,14:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0434,14:55:00,14:55:00,ST_LIC,3
TRIP_MTC_29C_0_0434,15:05:00,15:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0434,15:20:00,15:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0434,15:30:00,15:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0435,14:45:00,14:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0435,15:00:00,15:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0435,15:10:00,15:10:00,ST_LIC,3
TRIP_MTC_29C_0_0435,15:20:00,15:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0435,15:35:00,15:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0435,15:45:00,15:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0436,15:00:00,15:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0436,15:15:00,15:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0436,15:25:00,15:25:00,ST_LIC,3
TRIP_MTC_29C_0_0436,15:35:00,15:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0436,15:50:00,15:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0436,16:00:00,16:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0437,15:15:00,15:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0437,15:30:00,15:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0437,15:40:00,15:40:00,ST_LIC,3
TRIP_MTC_29C_0_0437,15:50:00,15:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0437,16:05:00,16:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0437,16:15:00,16:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0438,15:30:00,15:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0438,15:45:00,15:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0438,15:55:00,15:55:00,ST_LIC,3
TRIP_MTC_29C_0_0438,16:05:00,16:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0438,16:20:00,16:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0438,16:30:00,16:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0439,15:45:00,15:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0439,16:00:00,16:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0439,16:10:00,16:10:00,ST_LIC,3
TRIP_MTC_29C_0_0439,16:20:00,16:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0439,16:35:00,16:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0439,16:45:00,16:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0440,16:00:00,16:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0440,16:15:00,16:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0440,16:25:00,16:25:00,ST_LIC,3
TRIP_MTC_29C_0_0440,16:35:00,16:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0440,16:50:00,16:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0440,17:00:00,17:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0441,16:15:00,16:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0441,16:30:00,16:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0441,16:40:00,16:40:00,ST_LIC,3
TRIP_MTC_29C_0_0441,16:50:00,16:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0441,17:05:00,17:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0441,17:15:00,17:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0442,16:30:00,16:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0442,16:45:00,16:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0442,16:55:00,16:55:00,ST_LIC,3
TRIP_MTC_29C_0_0442,17:05:00,17:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0442,17:20:00,17:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0442,17:30:00,17:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0443,16:45:00,16:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0443,17:00:00,17:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0443,17:10:00,17:10:00,ST_LIC,3
TRIP_MTC_29C_0_0443,17:20:00,17:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0443,17:35:00,17:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0443,17:45:00,17:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0444,17:00:00,17:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0444,17:15:00,17:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0444,17:25:00,17:25:00,ST_LIC,3
TRIP_MTC_29C_0_0444,17:35:00,17:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0444,17:50:00,17:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0444,18:00:00,18:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0445,17:15:00,17:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0445,17:30:00,17:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0445,17:40:00,17:40:00,ST_LIC,3
TRIP_MTC_29C_0_0445,17:50:00,17:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0445,18:05:00,18:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0445,18:15:00,18:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0446,17:30:00,17:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0446,17:45:00,17:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0446,17:55:00,17:55:00,ST_LIC,3
TRIP_MTC_29C_0_0446,18:05:00,18:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0446,18:20:00,18:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0446,18:30:00,18:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0447,17:45:00,17:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0447,18:00:00,18:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0447,18:10:00,18:10:00,ST_LIC,3
TRIP_MTC_29C_0_0447,18:20:00,18:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0447,18:35:00,18:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0447,18:45:00,18:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0448,18:00:00,18:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0448,18:15:00,18:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0448,18:25:00,18:25:00,ST_LIC,3
TRIP_MTC_29C_0_0448,18:35:00,18:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0448,18:50:00,18:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0448,19:00:00,19:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0449,18:15:00,18:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0449,18:30:00,18:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0449,18:40:00,18:40:00,ST_LIC,3
TRIP_MTC_29C_0_0449,18:50:00,18:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0449,19:05:00,19:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0449,19:15:00,19:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0450,18:30:00,18:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0450,18:45:00,18:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0450,18:55:00,18:55:00,ST_LIC,3
TRIP_MTC_29C_0_0450,19:05:00,19:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0450,19:20:00,19:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0450,19:30:00,19:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0451,18:45:00,18:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0451,19:00:00,19:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0451,19:10:00,19:10:00,ST_LIC,3
TRIP_MTC_29C_0_0451,19:20:00,19:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0451,19:35:00,19:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0451,19:45:00,19:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0452,19:00:00,19:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0452,19:15:00,19:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0452,19:25:00,19:25:00,ST_LIC,3
TRIP_MTC_29C_0_0452,19:35:00,19:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0452,19:50:00,19:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0452,20:00:00,20:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0453,19:15:00,19:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0453,19:30:00,19:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0453,19:40:00,19:40:00,ST_LIC,3
TRIP_MTC_29C_0_0453,19:50:00,19:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0453,20:05:00,20:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0453,20:15:00,20:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0454,19:30:00,19:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0454,19:45:00,19:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0454,19:55:00,19:55:00,ST_LIC,3
TRIP_MTC_29C_0_0454,20:05:00,20:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0454,20:20:00,20:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0454,20:30:00,20:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0455,19:45:00,19:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0455,20:00:00,20:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0455,20:10:00,20:10:00,ST_LIC,3
TRIP_MTC_29C_0_0455,20:20:00,20:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0455,20:35:00,20:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0455,20:45:00,20:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0456,20:00:00,20:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0456,20:15:00,20:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0456,20:25:00,20:25:00,ST_LIC,3
TRIP_MTC_29C_0_0456,20:35:00,20:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0456,20:50:00,20:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0456,21:00:00,21:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0457,20:15:00,20:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0457,20:30:00,20:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0457,20:40:00,20:40:00,ST_LIC,3
TRIP_MTC_29C_0_0457,20:50:00,20:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0457,21:05:00,21:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0457,21:15:00,21:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0458,20:30:00,20:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0458,20:45:00,20:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0458,20:55:00,20:55:00,ST_LIC,3
TRIP_MTC_29C_0_0458,21:05:00,21:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0458,21:20:00,21:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0458,21:30:00,21:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0459,20:45:00,20:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0459,21:00:00,21:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0459,21:10:00,21:10:00,ST_LIC,3
TRIP_MTC_29C_0_0459,21:20:00,21:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0459,21:35:00,21:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0459,21:45:00,21:45:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0460,21:00:00,21:00:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0460,21:15:00,21:15:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0460,21:25:00,21:25:00,ST_LIC,3
TRIP_MTC_29C_0_0460,21:35:00,21:35:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0460,21:50:00,21:50:00,ST_ADYAR,5
TRIP_MTC_29C_0_0460,22:00:00,22:00:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0461,21:15:00,21:15:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0461,21:30:00,21:30:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0461,21:40:00,21:40:00,ST_LIC,3
TRIP_MTC_29C_0_0461,21:50:00,21:50:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0461,22:05:00,22:05:00,ST_ADYAR,5
TRIP_MTC_29C_0_0461,22:15:00,22:15:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0462,21:30:00,21:30:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0462,21:45:00,21:45:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0462,21:55:00,21:55:00,ST_LIC,3
TRIP_MTC_29C_0_0462,22:05:00,22:05:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0462,22:20:00,22:20:00,ST_ADYAR,5
TRIP_MTC_29C_0_0462,22:30:00,22:30:00,ST_BESANT_NAGAR,6
TRIP_MTC_29C_0_0463,21:45:00,21:45:00,ST_PERAMBUR,1
TRIP_MTC_29C_0_0463,22:00:00,22:00:00,ST_CENTRAL,2
TRIP_MTC_29C_0_0463,22:10:00,22:10:00,ST_LIC,3
TRIP_MTC_29C_0_0463,22:20:00,22:20:00,ST_AG_DMS,4
TRIP_MTC_29C_0_0463,22:35:00,22:35:00,ST_ADYAR,5
TRIP_MTC_29C_0_0463,22:45:00,22:45:00,ST_BESANT_NAGAR,6
